Order ID,First Name,Last Name,Gender,City,Order Date,Order Time,Order Type,Category,Subcategory,Price,Quantity,Total Price,Customer Review,Weather,Payment Method
2017,Olivia,Johnson,Female,Lancaster,2022-02-05,15:39,Eat-in,Ramen,Shio Ramen,8.43,1,8.43,Good,Sunny,Debit Card
2018,Alexander,Hernandez,Female,Preston,2023-05-06,15:57,Eat-in,Sashimi,Octopus,4.4,2,8.8,Good,Rainy,Debit Card
2019,Charlotte,Miller,Female,Manchester,2022-08-23,14:25,Eat-in,Street food,Chawanmushi,1.94,2,3.88,Excellent,Sunny,Debit Card
2020,James,Martinez,Female,Oldham,2020-02-11,14:08,Takeaway,Ramen,Vegetable Ramen,11.01,4,44.04,Poor,Windy,Credit Card
2021,Henry,Martinez,Female,Lancaster,2022-10-04,12:26,Eat-in,Maki,Philadelphia Roll,3.53,4,14.12,Good,Sunny,Cash
2022,Alexander,Moore,Female,Salford,2022-05-06,15:19,Takeaway,Temaki,California Roll,5.93,5,29.65,Poor,Rainy,Debit Card
2023,Mia,Davis,Female,Manchester,2022-05-18,15:46,Eat-in,Nigiri,Tuna,4.24,1,4.24,Good,Sunny,Cash
2024,Isabella,Garcia,Female,Manchester,2023-09-27,11:10,Takeaway,Temaki,Eel Cucumber,6.89,1,6.89,Good,Windy,Credit Card
2025,Emma,Jones,Female,Bolton,2024-04-18,18:53,Eat-in,Maki,Uramaki,4.14,4,16.56,Good,Windy,Cash
2026,Isabella,Smith,Male,Burnley,2023-12-16,11:48,Eat-in,Nigiri,Shrimp,5.24,4,20.96,Excellent,Sunny,Debit Card
2027,Benjamin,Anderson,Female,Salford,2021-01-16,16:50,Takeaway,Nigiri,Yellowtail,5.56,5,27.8,Excellent,Sunny,Credit Card
2028,Benjamin,Taylor,Female,Rochdale,2022-07-30,15:39,Eat-in,Nigiri,Mackerel,5.19,3,15.57,Good,Sunny,Credit Card
2029,Benjamin,Taylor,Female,Manchester,2022-10-17,13:06,Eat-in,Street food,Karaage,3.17,3,9.51,Excellent,Rainy,Cash
2030,Evelyn,Lopez,Female,Blackpool,2020-07-06,14:14,Eat-in,Sashimi,Crab Sashimi,4.56,3,13.68,Excellent,Rainy,Credit Card
2031,Elijah,Davis,Female,Salford,2024-01-15,16:52,Eat-in,Nigiri,Crab,2.91,1,2.91,Excellent,Sunny,Debit Card
2032,Harper,Thomas,Female,Oldham,2022-03-11,15:12,Eat-in,Ramen,Seafood Ramen,11.9,1,11.9,Good,Sunny,Debit Card
2033,Charlotte,Wilson,Female,Bury,2023-04-07,13:27,Eat-in,Maki,Hoso Maki,4.63,3,13.89,Good,Sunny,Mobile Payment
2034,Mason,Davis,Female,Burnley,2022-03-06,14:37,Eat-in,Nigiri,Salmon,2.92,4,11.68,Good,Windy,Debit Card
2035,Olivia,Smith,Female,Salford,2022-11-07,13:57,Eat-in,Ramen,Spicy Miso Ramen,7.6,2,15.2,Excellent,Windy,Debit Card
2036,Ethan,Moore,Female,Barrow-in-Furness,2022-11-25,18:08,Eat-in,Temaki,Spicy Salmon,5.5,1,5.5,Excellent,Sunny,Cash
2037,Mason,Gonzalez,Female,Manchester,2023-08-31,14:42,Eat-in,Nigiri,Sea Urchin,4.61,4,18.44,Excellent,Rainy,Credit Card
2038,Evelyn,Jones,Female,Oldham,2023-09-26,13:39,Eat-in,Temaki,California Roll,4.29,2,8.58,Good,Sunny,Debit Card
2039,Henry,Anderson,Female,Bolton,2023-05-24,18:33,Takeaway,Sashimi,Scallop Sashimi,5.29,2,10.58,Good,Windy,Debit Card
2040,Mason,Miller,Female,Preston,2023-01-08,13:38,Eat-in,Street food,Onigiri,2.97,3,8.91,Good,Windy,Debit Card
2041,Emma,Jones,Female,Bury,2022-12-21,14:40,Eat-in,Nigiri,Shrimp,3.83,3,11.49,Excellent,Sunny,Debit Card
2042,Alexander,Martin,Female,Bury,2021-09-19,14:39,Eat-in,Ramen,Shoyu Ramen,9.17,2,18.34,Excellent,Rainy,Credit Card
2043,Sophia,Brown,Female,Salford,2023-04-30,15:18,Eat-in,Ramen,Vegetable Ramen,7.37,5,36.85,Excellent,Sunny,Credit Card
2044,Emma,Miller,Female,Bolton,2022-12-10,14:27,Takeaway,Ramen,Shio Ramen,6.45,1,6.45,Excellent,Sunny,Cash
2045,Ava,Smith,Female,Oldham,2024-07-22,14:43,Eat-in,Sashimi,Octopus,4.56,4,18.24,Excellent,Windy,Cash
2046,Charlotte,Hernandez,Male,Oldham,2022-04-20,18:27,Eat-in,Nigiri,Scallop,4.32,1,4.32,Good,Sunny,Credit Card
2047,James,Smith,Female,Burnley,2024-12-05,14:19,Takeaway,Temaki,Vegetable,5.23,5,26.15,Good,Sunny,Credit Card
2048,Oliver,Lee,Female,Barrow-in-Furness,2020-07-26,11:52,Eat-in,Nigiri,Yellowtail,3.98,4,15.92,Excellent,Rainy,Debit Card
2049,Oliver,Jackson,Female,Barrow-in-Furness,2022-08-27,13:17,Eat-in,Street food,Onigiri,2.39,4,9.56,Good,Windy,Mobile Payment
2050,Ethan,Thomas,Female,Lancaster,2023-12-11,13:36,Eat-in,Maki,Uramaki,3.88,1,3.88,Excellent,Sunny,Debit Card
2051,Evelyn,Thomas,Female,Salford,2022-09-17,13:28,Eat-in,Maki,Uramaki,4.92,4,19.68,Excellent,Windy,Credit Card
2052,James,Garcia,Female,Lancaster,2021-01-17,16:41,Eat-in,Ramen,Shio Ramen,8.36,5,41.8,Poor,Sunny,Mobile Payment
2053,Evelyn,Davis,Female,Rochdale,2022-06-06,18:11,Takeaway,Ramen,Shio Ramen,6.19,2,12.38,Excellent,Sunny,Credit Card
2054,Olivia,Miller,Female,Barrow-in-Furness,2022-05-13,14:57,Eat-in,Nigiri,Salmon,3.61,4,14.44,Excellent,Sunny,Mobile Payment
2055,Isabella,Williams,Female,Blackpool,2021-06-02,18:15,Eat-in,Ramen,Spicy Miso Ramen,7.88,3,23.64,Excellent,Sunny,Credit Card
2056,Ava,Martin,Male,Lancaster,2020-05-04,14:38,Eat-in,Sashimi,Octopus,6.38,4,25.52,Good,Windy,Cash
2057,Amelia,Moore,Female,Lancaster,2023-01-06,15:50,Takeaway,Sashimi,Squid Sashimi,3.05,1,3.05,Excellent,Rainy,Debit Card
2058,Elijah,Brown,Male,Preston,2024-09-02,14:58,Eat-in,Nigiri,Yellowtail,4.43,5,22.15,Excellent,Rainy,Debit Card
2059,Oliver,Johnson,Male,Bolton,2021-02-22,16:51,Eat-in,Street food,Gyoza,3.03,5,15.15,Excellent,Windy,Cash
2060,Emma,Jackson,Female,Barrow-in-Furness,2023-03-20,16:45,Eat-in,Street food,Miso Soup,4.84,3,14.52,Excellent,Rainy,Debit Card
2061,Henry,Anderson,Female,Salford,2021-03-03,16:17,Eat-in,Sashimi,Smelt Roe,3.17,3,9.51,Excellent,Sunny,Mobile Payment
2062,Charlotte,Taylor,Male,Preston,2024-08-16,14:35,Eat-in,Sashimi,Sea Urchin Sashimi,4.02,1,4.02,Excellent,Sunny,Debit Card
2063,Mia,Anderson,Male,Blackpool,2023-11-08,17:24,Eat-in,Maki,Philadelphia Roll,4.22,4,16.88,Good,Sunny,Cash
2064,Benjamin,Johnson,Male,Preston,2022-02-22,15:55,Eat-in,Ramen,Chicken Ramen,11.25,5,56.25,Good,Rainy,Cash
2065,Mia,Lopez,Female,Rochdale,2023-10-24,17:03,Eat-in,Sashimi,Salmon Sashimi,6.16,3,18.48,Good,Sunny,Debit Card
2066,Henry,Brown,Male,Salford,2023-11-04,15:25,Takeaway,Nigiri,Sweet Egg,3.44,3,10.32,Excellent,Sunny,Debit Card
2067,Charlotte,Anderson,Female,Preston,2022-05-25,12:44,Takeaway,Nigiri,Salmon,4.99,4,19.96,Good,Rainy,Debit Card
2068,Henry,Taylor,Male,Barrow-in-Furness,2020-09-27,13:27,Eat-in,Maki,Futomaki,6.0,1,6.0,Good,Sunny,Debit Card
2069,Jack,Moore,Female,Blackpool,2023-08-09,14:27,Eat-in,Sashimi,Sea Urchin Sashimi,5.55,3,16.65,Excellent,Sunny,Credit Card
2070,Henry,Martinez,Female,Blackpool,2023-11-01,13:22,Eat-in,Ramen,Spicy Miso Ramen,8.59,3,25.77,Good,Windy,Debit Card
2071,Evelyn,Thomas,Female,Bury,2023-10-26,14:02,Eat-in,Maki,Uramaki,4.6,4,18.4,Excellent,Rainy,Debit Card
2072,James,Moore,Female,Lancaster,2021-11-13,13:51,Eat-in,Temaki,Spicy Tuna,6.03,4,24.12,Excellent,Windy,Credit Card
2073,Emma,Miller,Female,Rochdale,2021-07-29,14:58,Eat-in,Ramen,Spicy Miso Ramen,9.9,1,9.9,Excellent,Sunny,Debit Card
2074,Lucas,Hernandez,Female,Preston,2024-08-31,13:05,Eat-in,Sashimi,Octopus,4.09,2,8.18,Excellent,Sunny,Debit Card
2075,Olivia,Smith,Female,Rochdale,2023-05-20,14:04,Eat-in,Nigiri,Eel,5.4,3,16.2,Good,Sunny,Credit Card
2076,Amelia,Lopez,Female,Preston,2021-02-17,13:58,Eat-in,Maki,Dragon Roll,5.82,2,11.64,Excellent,Sunny,Cash
2077,Isabella,Smith,Female,Blackpool,2024-10-09,17:56,Eat-in,Ramen,Miso Ramen,10.89,1,10.89,Excellent,Sunny,Mobile Payment
2078,Lucas,Moore,Female,Burnley,2023-11-15,17:30,Eat-in,Street food,Karaage,4.56,1,4.56,Good,Sunny,Cash
2079,Mason,Jones,Female,Burnley,2022-10-28,15:47,Eat-in,Street food,Takoyaki,1.55,1,1.55,Good,Sunny,Cash
2080,Evelyn,Garcia,Male,Bolton,2024-09-25,15:51,Eat-in,Sashimi,Scallop Sashimi,4.45,4,17.8,Excellent,Sunny,Mobile Payment
2081,Oliver,Jones,Female,Barrow-in-Furness,2022-09-05,13:48,Takeaway,Ramen,Miso Ramen,7.86,2,15.72,Excellent,Sunny,Credit Card
2082,Ava,Thomas,Male,Manchester,2023-03-18,11:02,Takeaway,Maki,Futomaki,3.42,5,17.1,Excellent,Rainy,Cash
2083,Harper,Thomas,Female,Bury,2022-07-23,11:08,Eat-in,Temaki,California Roll,5.83,5,29.15,Excellent,Windy,Cash
2084,Lucas,Lopez,Female,Manchester,2023-04-23,17:35,Eat-in,Sashimi,Tuna Sashimi,6.11,2,12.22,Excellent,Sunny,Debit Card
2085,Lucas,Hernandez,Female,Preston,2022-05-08,11:52,Eat-in,Temaki,Spicy Tuna,6.69,3,20.07,Excellent,Windy,Credit Card
2086,Evelyn,Gonzalez,Female,Barrow-in-Furness,2022-04-07,12:50,Eat-in,Temaki,Spicy Tuna,3.49,3,10.47,Excellent,Rainy,Debit Card
2087,Alexander,Thomas,Female,Bury,2023-08-01,12:48,Eat-in,Sashimi,Squid Sashimi,4.21,3,12.63,Excellent,Sunny,Credit Card
2088,Ethan,Gonzalez,Male,Bury,2023-12-17,14:05,Takeaway,Temaki,Crab Stick,3.21,2,6.42,Excellent,Sunny,Cash
2089,Henry,Martinez,Female,Bury,2024-04-17,13:57,Eat-in,Nigiri,Sweet Egg,2.84,1,2.84,Excellent,Sunny,Debit Card
2090,Jack,Martinez,Female,Oldham,2020-08-07,15:19,Eat-in,Ramen,Beef Ramen,9.15,4,36.6,Excellent,Sunny,Credit Card
2091,Lucas,Martinez,Female,Lancaster,2021-07-14,16:48,Eat-in,Nigiri,Tuna,5.87,4,23.48,Poor,Sunny,Debit Card
2092,Ethan,Jones,Female,Blackpool,2023-11-18,13:37,Takeaway,Sashimi,Crab Sashimi,5.01,5,25.05,Excellent,Sunny,Credit Card
2093,Elijah,Jones,Female,Burnley,2023-04-28,11:19,Eat-in,Maki,Dragon Roll,6.49,4,25.96,Excellent,Windy,Cash
2094,James,Wilson,Female,Bury,2020-05-18,14:14,Eat-in,Sashimi,Salmon Sashimi,6.66,2,13.32,Poor,Sunny,Debit Card
2095,Alexander,Jackson,Female,Rochdale,2023-07-12,12:16,Eat-in,Nigiri,Sea Urchin,5.0,4,20.0,Excellent,Sunny,Debit Card
2096,Emma,Hernandez,Female,Burnley,2023-05-21,18:06,Eat-in,Temaki,Vegetable,5.32,3,15.96,Good,Rainy,Debit Card
2097,Oliver,Martin,Male,Blackpool,2020-04-16,15:12,Takeaway,Sashimi,Squid Sashimi,4.64,4,18.56,Excellent,Sunny,Credit Card
2098,Elijah,Anderson,Female,Oldham,2022-10-07,14:35,Eat-in,Sashimi,Crab Sashimi,4.23,4,16.92,Excellent,Sunny,Credit Card
2099,Amelia,Jackson,Female,Rochdale,2023-05-06,14:31,Takeaway,Sashimi,Salmon Sashimi,5.43,4,21.72,Good,Sunny,Debit Card
2100,Olivia,Brown,Female,Burnley,2023-06-10,14:00,Eat-in,Sashimi,Sea Urchin Sashimi,4.65,3,13.95,Excellent,Sunny,Cash
2101,Alexander,Lee,Female,Lancaster,2024-09-13,12:59,Eat-in,Maki,Rainbow Roll,5.32,1,5.32,Excellent,Windy,Debit Card
2102,Henry,Martin,Male,Bolton,2024-08-08,14:59,Eat-in,Temaki,Shrimp Tempura,5.29,4,21.16,Good,Sunny,Cash
2103,Olivia,Martin,Female,Preston,2020-03-25,13:11,Eat-in,Sashimi,Scallop Sashimi,3.23,5,16.15,Good,Sunny,Credit Card
2104,Mia,Martinez,Male,Salford,2024-02-22,16:41,Eat-in,Ramen,Spicy Miso Ramen,7.17,4,28.68,Excellent,Sunny,Debit Card
2105,Evelyn,Lee,Female,Oldham,2023-04-21,16:46,Takeaway,Temaki,Spicy Tuna,6.87,4,27.48,Excellent,Sunny,Credit Card
2106,Ethan,Jackson,Female,Preston,2020-09-11,15:30,Eat-in,Maki,California Roll,6.45,4,25.8,Good,Rainy,Debit Card
2107,Evelyn,Miller,Male,Burnley,2024-07-09,13:31,Eat-in,Temaki,California Roll,4.96,4,19.84,Good,Rainy,Debit Card
2108,Oliver,Lee,Female,Barrow-in-Furness,2023-09-15,15:24,Eat-in,Maki,Rainbow Roll,5.03,4,20.12,Good,Sunny,Debit Card
2109,Amelia,Martinez,Male,Barrow-in-Furness,2024-11-02,15:08,Eat-in,Maki,Futomaki,4.48,5,22.4,Good,Sunny,Credit Card
2110,Mason,Lee,Female,Burnley,2023-05-11,17:15,Eat-in,Maki,Futomaki,5.97,1,5.97,Good,Sunny,Cash
2111,Amelia,Jackson,Female,Rochdale,2022-07-19,13:46,Eat-in,Sashimi,Yellowtail Sashimi,4.52,5,22.6,Excellent,Rainy,Debit Card
2112,Emma,Taylor,Female,Burnley,2020-05-03,14:46,Takeaway,Sashimi,Salmon Sashimi,6.96,3,20.88,Good,Sunny,Cash
2113,Sophia,Anderson,Female,Burnley,2024-08-21,15:13,Eat-in,Maki,Philadelphia Roll,4.37,4,17.48,Excellent,Rainy,Debit Card
2114,James,Anderson,Female,Burnley,2021-03-29,14:52,Takeaway,Street food,Gyoza,1.89,5,9.45,Excellent,Sunny,Mobile Payment
2115,Alexander,Hernandez,Male,Preston,2020-02-01,13:31,Eat-in,Temaki,Spicy Salmon,3.44,5,17.2,Excellent,Sunny,Mobile Payment
2116,Harper,Martin,Male,Oldham,2023-08-07,14:15,Takeaway,Nigiri,Shrimp,3.05,2,6.1,Good,Sunny,Debit Card
2117,Harper,Taylor,Female,Burnley,2024-01-31,16:22,Eat-in,Ramen,Curry Ramen,8.46,2,16.92,Good,Sunny,Credit Card
2118,Mason,Taylor,Female,Oldham,2020-02-21,16:44,Eat-in,Nigiri,Sweet Egg,4.4,2,8.8,Good,Sunny,Cash
2119,Charlotte,Martin,Female,Burnley,2022-05-12,15:37,Eat-in,Maki,Cucumber Roll,2.91,2,5.82,Poor,Sunny,Credit Card
2120,Mason,Thomas,Female,Rochdale,2023-01-16,15:48,Eat-in,Temaki,Spicy Salmon,4.45,1,4.45,Good,Sunny,Credit Card
2121,Elijah,Moore,Female,Rochdale,2023-05-15,14:17,Eat-in,Sashimi,Squid Sashimi,3.91,5,19.55,Good,Sunny,Credit Card
2122,Jack,Hernandez,Female,Lancaster,2024-05-20,13:11,Eat-in,Street food,Takoyaki,1.91,4,7.64,Excellent,Rainy,Credit Card
2123,James,Martinez,Female,Preston,2022-12-17,14:39,Eat-in,Maki,Philadelphia Roll,6.48,1,6.48,Excellent,Windy,Mobile Payment
2124,Alexander,Miller,Female,Blackpool,2024-01-15,15:23,Eat-in,Ramen,Beef Ramen,6.93,5,34.65,Good,Sunny,Debit Card
2125,Mia,Miller,Male,Manchester,2020-03-20,18:42,Eat-in,Temaki,California Roll,3.09,5,15.45,Good,Sunny,Credit Card
2126,James,Gonzalez,Female,Lancaster,2024-01-15,15:37,Eat-in,Maki,Futomaki,5.68,1,5.68,Good,Windy,Credit Card
2127,Mia,Smith,Female,Manchester,2023-04-03,14:58,Eat-in,Nigiri,Salmon,2.8,5,14.0,Excellent,Sunny,Mobile Payment
2128,James,Moore,Female,Lancaster,2022-02-26,15:36,Eat-in,Nigiri,Sea Urchin,3.39,5,16.95,Excellent,Sunny,Mobile Payment
2129,Oliver,Thomas,Female,Oldham,2023-04-19,16:47,Eat-in,Ramen,Shio Ramen,10.08,2,20.16,Excellent,Sunny,Debit Card
2130,Ethan,Garcia,Female,Manchester,2021-09-28,13:59,Eat-in,Sashimi,Mackerel Sashimi,6.47,1,6.47,Excellent,Sunny,Credit Card
2131,Elijah,Anderson,Female,Rochdale,2023-02-11,17:37,Eat-in,Nigiri,Sweet Egg,2.5,4,10.0,Good,Rainy,Debit Card
2132,Evelyn,Martinez,Female,Oldham,2022-11-26,14:52,Eat-in,Maki,California Roll,3.63,1,3.63,Good,Rainy,Debit Card
2133,Mason,Martin,Female,Barrow-in-Furness,2022-12-10,11:58,Eat-in,Temaki,Yellowtail Scallion,4.65,3,13.95,Excellent,Sunny,Debit Card
2134,Charlotte,Gonzalez,Male,Rochdale,2022-01-17,16:08,Eat-in,Temaki,Eel Cucumber,4.32,4,17.28,Good,Sunny,Credit Card
2135,Lucas,Martinez,Female,Blackpool,2022-12-04,13:32,Eat-in,Maki,Spicy Tuna Roll,5.75,2,11.5,Excellent,Sunny,Cash
2136,Lucas,Johnson,Female,Bolton,2024-10-10,14:19,Eat-in,Ramen,Spicy Miso Ramen,11.38,1,11.38,Excellent,Sunny,Debit Card
2137,Jack,Anderson,Female,Oldham,2021-06-12,15:21,Takeaway,Sashimi,Squid Sashimi,4.72,3,14.16,Good,Windy,Credit Card
2138,Isabella,Jones,Male,Blackpool,2022-11-16,14:12,Takeaway,Maki,Rainbow Roll,6.29,2,12.58,Excellent,Sunny,Mobile Payment
2139,Olivia,Johnson,Female,Bolton,2022-04-26,13:22,Eat-in,Maki,Tempura Roll,3.95,4,15.8,Good,Rainy,Credit Card
2140,Ethan,Miller,Female,Manchester,2022-07-14,14:35,Takeaway,Street food,Edamame,1.53,5,7.65,Excellent,Sunny,Debit Card
2141,Olivia,Hernandez,Female,Oldham,2020-06-22,14:20,Takeaway,Nigiri,Octopus,4.32,5,21.6,Excellent,Sunny,Credit Card
2142,Olivia,Lee,Female,Burnley,2024-11-22,14:33,Eat-in,Street food,Chawanmushi,3.41,1,3.41,Poor,Sunny,Credit Card
2143,Ethan,Miller,Female,Preston,2021-04-06,11:25,Eat-in,Nigiri,Octopus,2.76,2,5.52,Good,Rainy,Credit Card
2144,Lucas,Martin,Female,Lancaster,2023-04-18,14:28,Eat-in,Ramen,Vegetable Ramen,6.38,5,31.9,Good,Sunny,Credit Card
2145,Elijah,Moore,Female,Bury,2023-07-13,13:56,Eat-in,Sashimi,Sea Urchin Sashimi,5.17,3,15.51,Excellent,Sunny,Credit Card
2146,James,Anderson,Female,Barrow-in-Furness,2021-07-10,13:01,Eat-in,Ramen,Vegetarian Ramen,10.6,2,21.2,Good,Sunny,Credit Card
2147,Amelia,Thomas,Female,Manchester,2022-02-22,15:30,Eat-in,Maki,Futomaki,4.77,3,14.31,Excellent,Sunny,Cash
2148,Harper,Wilson,Male,Burnley,2024-10-20,15:15,Eat-in,Maki,Futomaki,4.25,3,12.75,Good,Sunny,Credit Card
2149,Sophia,Wilson,Male,Salford,2023-09-19,16:17,Takeaway,Street food,Edamame,2.96,5,14.8,Excellent,Rainy,Debit Card
2150,Ethan,Garcia,Male,Salford,2023-03-08,15:41,Eat-in,Ramen,Miso Ramen,8.3,4,33.2,Excellent,Rainy,Credit Card
2151,Charlotte,Davis,Female,Rochdale,2023-01-13,15:04,Eat-in,Temaki,Eel Cucumber,4.2,5,21.0,Poor,Sunny,Credit Card
2152,Harper,Lopez,Female,Bury,2023-06-22,16:42,Eat-in,Ramen,Cold Ramen,11.89,4,47.56,Excellent,Sunny,Cash
2153,Oliver,Lopez,Female,Blackpool,2024-11-24,14:27,Eat-in,Maki,Philadelphia Roll,3.56,4,14.24,Poor,Sunny,Cash
2154,Benjamin,Brown,Female,Bury,2022-05-26,13:02,Eat-in,Sashimi,Tuna Sashimi,5.74,4,22.96,Excellent,Sunny,Cash
2155,Oliver,Jones,Female,Bolton,2020-10-03,15:33,Eat-in,Ramen,Shoyu Ramen,8.04,3,24.12,Good,Sunny,Credit Card
2156,Ethan,Lopez,Female,Preston,2023-04-30,13:11,Eat-in,Street food,Onigiri,3.17,4,12.68,Excellent,Rainy,Cash
2157,Lucas,Martin,Female,Lancaster,2023-03-07,13:06,Eat-in,Nigiri,Sweet Egg,4.98,5,24.9,Good,Sunny,Debit Card
2158,Olivia,Johnson,Female,Blackpool,2023-09-09,14:57,Takeaway,Maki,California Roll,5.57,3,16.71,Good,Sunny,Debit Card
2159,Lucas,Smith,Female,Bolton,2023-07-04,18:51,Eat-in,Maki,Philadelphia Roll,4.52,2,9.04,Excellent,Rainy,Cash
2160,Lucas,Taylor,Female,Bolton,2021-01-14,12:38,Takeaway,Sashimi,Tuna Sashimi,5.2,4,20.8,Excellent,Rainy,Credit Card
2161,Elijah,Brown,Female,Oldham,2021-03-02,13:05,Eat-in,Temaki,California Roll,6.2,2,12.4,Excellent,Sunny,Credit Card
2162,Olivia,Garcia,Female,Bury,2020-07-31,14:32,Eat-in,Sashimi,Salmon Sashimi,4.3,3,12.9,Excellent,Sunny,Cash
2163,Olivia,Davis,Female,Oldham,2023-03-15,15:07,Eat-in,Maki,Philadelphia Roll,5.88,4,23.52,Excellent,Sunny,Credit Card
2164,Jack,Thomas,Male,Preston,2024-02-23,14:54,Eat-in,Ramen,Seafood Ramen,10.86,2,21.72,Excellent,Windy,Credit Card
2165,Amelia,Davis,Female,Bolton,2022-05-24,15:20,Takeaway,Temaki,Salmon Avocado,6.27,4,25.08,Excellent,Sunny,Debit Card
2166,Mason,Davis,Female,Barrow-in-Furness,2021-11-09,14:33,Takeaway,Ramen,Cold Ramen,7.99,1,7.99,Excellent,Sunny,Cash
2167,Ava,Williams,Female,Barrow-in-Furness,2022-01-25,14:03,Eat-in,Sashimi,Salmon Sashimi,6.1,2,12.2,Excellent,Sunny,Debit Card
2168,Emma,Lopez,Female,Bolton,2023-04-15,15:03,Eat-in,Street food,Onigiri,1.92,3,5.76,Excellent,Rainy,Cash
2169,Sophia,Brown,Male,Lancaster,2023-12-09,14:07,Takeaway,Maki,Spicy Tuna Roll,6.0,2,12.0,Excellent,Windy,Debit Card
2170,Charlotte,Martin,Female,Preston,2022-09-12,14:06,Eat-in,Street food,Gyoza,1.63,5,8.15,Excellent,Rainy,Credit Card
2171,Alexander,Davis,Female,Preston,2024-11-12,15:57,Takeaway,Nigiri,Scallop,4.43,5,22.15,Excellent,Windy,Cash
2172,Alexander,Miller,Male,Bury,2022-08-01,14:45,Takeaway,Ramen,Tonkotsu Ramen,8.31,3,24.93,Poor,Rainy,Debit Card
2173,Jack,Martin,Female,Bolton,2022-11-16,16:24,Takeaway,Nigiri,Yellowtail,3.57,1,3.57,Excellent,Rainy,Credit Card
2174,Sophia,Garcia,Female,Salford,2023-03-14,11:08,Takeaway,Ramen,Seafood Ramen,10.73,1,10.73,Excellent,Sunny,Debit Card
2175,Emma,Brown,Female,Salford,2024-04-14,16:37,Eat-in,Street food,Karaage,3.5,5,17.5,Excellent,Sunny,Cash
2176,Charlotte,Jones,Female,Bury,2023-09-01,14:54,Takeaway,Ramen,Curry Ramen,8.77,4,35.08,Good,Windy,Cash
2177,Alexander,Thomas,Female,Bury,2022-02-04,15:27,Eat-in,Ramen,Seafood Ramen,8.41,4,33.64,Excellent,Sunny,Credit Card
2178,Jack,Lee,Female,Salford,2023-10-27,13:02,Eat-in,Nigiri,Sweet Egg,3.47,2,6.94,Good,Windy,Credit Card
2179,Elijah,Hernandez,Female,Manchester,2023-06-02,11:22,Eat-in,Temaki,Vegetable,6.52,5,32.6,Excellent,Sunny,Credit Card
2180,Isabella,Jackson,Female,Preston,2022-08-09,14:18,Eat-in,Street food,Karaage,4.52,5,22.6,Poor,Windy,Mobile Payment
2181,Ethan,Hernandez,Female,Burnley,2022-10-19,15:48,Eat-in,Maki,Hoso Maki,2.64,1,2.64,Good,Sunny,Credit Card
2182,Harper,Anderson,Female,Preston,2021-08-04,15:36,Eat-in,Street food,Okonomiyaki,2.24,2,4.48,Good,Sunny,Cash
2183,Ethan,Taylor,Female,Lancaster,2022-07-17,13:51,Eat-in,Temaki,Salmon Avocado,3.94,3,11.82,Excellent,Windy,Cash
2184,Henry,Martinez,Female,Oldham,2022-09-04,12:35,Eat-in,Street food,Onigiri,3.56,3,10.68,Good,Sunny,Credit Card
2185,Mia,Jones,Female,Burnley,2020-11-15,14:21,Takeaway,Nigiri,Scallop,4.27,3,12.81,Good,Rainy,Credit Card
2186,Olivia,Lopez,Female,Oldham,2023-08-24,14:54,Eat-in,Temaki,Salmon Avocado,3.3,2,6.6,Good,Sunny,Debit Card
2187,Charlotte,Gonzalez,Female,Preston,2020-06-16,14:54,Eat-in,Temaki,California Roll,5.48,5,27.4,Excellent,Windy,Credit Card
2188,Oliver,Thomas,Female,Bury,2021-10-09,13:36,Eat-in,Street food,Edamame,4.39,4,17.56,Poor,Rainy,Credit Card
2189,Jack,Smith,Female,Barrow-in-Furness,2021-10-21,17:17,Takeaway,Nigiri,Scallop,2.27,3,6.81,Excellent,Sunny,Debit Card
2190,Lucas,Martinez,Female,Bolton,2022-10-05,12:00,Eat-in,Street food,Yakitori,3.27,5,16.35,Excellent,Rainy,Debit Card
2191,Isabella,Miller,Male,Manchester,2023-06-15,18:20,Eat-in,Maki,Spicy Tuna Roll,6.05,1,6.05,Excellent,Sunny,Credit Card
2192,Charlotte,Hernandez,Female,Bury,2020-02-28,18:26,Eat-in,Ramen,Miso Ramen,7.12,3,21.36,Poor,Sunny,Mobile Payment
2193,Emma,Garcia,Male,Burnley,2022-05-26,14:45,Eat-in,Sashimi,Scallop Sashimi,5.28,1,5.28,Excellent,Rainy,Debit Card
2194,Amelia,Hernandez,Female,Bury,2022-01-30,18:39,Takeaway,Maki,Uramaki,2.7,1,2.7,Excellent,Windy,Credit Card
2195,Alexander,Moore,Male,Preston,2020-10-25,14:25,Eat-in,Sashimi,Tuna Sashimi,5.53,1,5.53,Good,Sunny,Cash
2196,Evelyn,Brown,Female,Bury,2020-09-02,17:21,Eat-in,Ramen,Beef Ramen,9.17,3,27.51,Excellent,Sunny,Debit Card
2197,Benjamin,Wilson,Female,Lancaster,2021-06-20,16:04,Eat-in,Temaki,Shrimp Tempura,6.52,5,32.6,Excellent,Windy,Cash
2198,Oliver,Taylor,Female,Salford,2020-06-06,15:19,Eat-in,Sashimi,Tuna Sashimi,5.34,1,5.34,Good,Sunny,Credit Card
2199,Alexander,Martin,Male,Barrow-in-Furness,2022-05-04,13:48,Eat-in,Street food,Chawanmushi,3.93,4,15.72,Poor,Sunny,Credit Card
2200,Evelyn,Garcia,Female,Blackpool,2020-02-27,13:45,Eat-in,Temaki,Salmon Avocado,3.17,1,3.17,Good,Sunny,Credit Card
